DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-06-27 09:40:00,4.0,0.0,1008.22,50.95,22.76,98188.62,1336.05
2024-06-27 09:50:00,4.0,0.0,1008.16,51.35,22.53,101837.88,1364.04
2024-06-27 10:00:00,4.0,0.0,1008.05,50.16,23.85,66637.53,756.02
2024-06-27 10:10:00,4.0,0.0,1007.94,49.11,25.22,101303.14,1293.99
2024-06-27 10:20:00,4.0,0.0,1007.72,50.73,22.96,115522.52,1479.67
2024-06-27 10:30:00,4.0,0.0,1007.6,50.71,22.56,115583.08,1449.59
2024-06-27 10:40:00,4.0,0.0,1007.56,50.82,22.34,114886.43,1417.04
2024-06-27 10:50:00,4.0,0.0,1007.44,51.44,22.22,117758.2,1487.92
2024-06-27 11:00:00,4.0,0.0,1007.25,50.48,23.39,117758.2,1497.77
2024-06-27 11:10:00,4.0,0.0,1007.19,50.43,23.23,117758.2,1499.9
2024-06-27 11:20:00,4.0,0.0,1006.98,50.06,23.76,117758.2,1488.39
2024-06-27 11:30:00,4.0,0.0,1006.88,51.0,22.93,117758.2,1523.32
2024-06-27 11:40:00,4.0,0.0,1006.73,51.85,21.84,117758.2,1504.69
2024-06-27 11:50:00,4.0,0.0,1006.61,52.71,20.73,117048.97,1489.24
2024-06-27 12:00:00,4.0,0.0,1006.47,52.6,21.06,110721.99,1485.42
2024-06-27 12:10:00,4.0,0.0,1006.45,51.83,22.03,103961.97,1488.17
2024-06-27 12:20:00,4.0,0.0,1006.36,51.69,22.36,95424.3,1468.92
2024-06-27 12:30:00,4.0,0.0,1006.18,51.15,22.42,88461.77,1449.5
2024-06-27 12:40:00,4.0,0.0,1006.13,50.95,22.88,79612.7,1406.68
2024-06-27 12:50:00,4.0,0.0,1006.12,51.61,22.2,70061.41,1355.52
2024-06-27 13:00:00,4.0,0.0,1006.01,50.96,22.15,65388.28,1386.32
2024-06-27 13:10:00,4.0,0.0,1006.0,51.23,22.37,59397.5,1366.87
2024-06-27 13:20:00,4.0,0.0,1005.89,50.8,22.75,49393.94,1241.49
2024-06-27 13:30:00,4.0,0.0,1005.9,51.42,22.94,43112.85,752.98
2024-06-27 13:40:00,4.0,0.0,1005.79,48.05,27.24,29123.25,451.12
2024-06-27 13:50:00,4.0,0.0,1005.7,46.96,28.62,29529.75,310.95
2024-06-27 14:00:00,4.0,0.0,1005.56,44.02,35.21,26534.83,214.6
2024-06-27 14:10:00,4.0,0.0,1005.68,44.65,33.56,33769.5,513.75
2024-06-27 14:20:00,4.0,0.0,1005.63,42.5,38.46,25971.25,214.65
2024-06-27 14:30:00,4.0,0.0,1005.59,41.66,41.38,24141.0,200.28
2024-06-27 14:40:00,4.0,0.0,1005.56,40.9,42.92,19523.25,115.2
2024-06-27 14:50:00,4.0,0.0,1005.53,38.76,49.17,12950.58,41.67
2024-06-27 15:00:00,4.0,0.0,1005.51,38.77,49.14,17244.33,78.82
2024-06-27 15:10:00,4.0,0.0,1005.57,39.0,47.79,18327.67,116.94
2024-06-27 15:20:00,4.0,0.0,1005.49,39.85,45.44,18486.33,112.23
2024-06-27 15:30:00,4.0,0.0,1005.41,39.46,46.12,17364.33,90.51
2024-06-27 15:40:00,4.0,0.0,1005.4,39.3,46.97,18148.25,94.03
2024-06-27 15:50:00,4.0,0.0,1005.39,38.81,48.94,16457.83,65.08
2024-06-27 16:00:00,4.0,0.0,1005.3,38.43,51.9,17200.17,77.34
2024-06-27 16:10:00,4.0,0.0,1005.26,37.83,54.16,16506.25,69.62
2024-06-27 16:20:00,4.0,0.0,1005.17,38.11,53.08,16246.33,77.99
2024-06-27 16:30:00,4.0,0.0,1005.16,38.35,51.88,15334.25,67.39
2024-06-27 16:40:00,4.0,0.0,1005.31,37.22,55.6,12093.42,33.74
2024-06-27 16:50:00,4.0,0.0,1005.52,36.22,59.8,8383.0,16.46
2024-06-27 17:00:00,4.0,0.0,1005.53,35.28,63.37,9779.0,22.59
2024-06-27 17:10:00,4.0,0.0,1005.48,34.93,65.16,7321.83,11.24
2024-06-27 17:20:00,4.0,0.0,1005.66,34.21,69.15,4806.67,4.75
2024-06-27 17:30:00,4.0,0.0,1005.75,33.69,71.98,3746.75,2.93
2024-06-27 17:40:00,4.0,0.0,1005.76,33.32,74.98,3061.75,2.18
2024-06-27 17:50:00,4.0,0.0,1005.87,33.03,76.97,3224.04,2.24
2024-06-27 18:00:00,4.0,0.0,1005.99,32.88,78.05,2782.83,1.71
2024-06-27 18:10:00,4.0,0.0,1006.1,32.59,79.93,1912.5,0.89
2024-06-27 18:20:00,4.0,0.0,1006.18,32.18,82.86,1166.58,0.36
2024-06-27 18:30:00,4.0,0.0,1006.19,31.94,85.4,544.34,0.09
2024-06-27 18:40:00,4.0,0.0,1006.2,31.6,87.97,178.75,0.01
2024-06-27 18:50:00,4.0,0.0,1006.17,31.15,89.66,45.21,0.0
2024-06-28 04:50:00,4.0,0.0,1006.18,26.95,100.0,50.95,0.01
2024-06-28 05:00:00,4.0,0.0,1006.18,27.14,100.0,251.67,0.04
2024-06-28 05:10:00,4.0,0.0,1006.23,27.22,100.0,660.25,0.15
2024-06-28 05:20:00,4.0,0.0,1006.23,27.21,100.0,1543.17,0.7
2024-06-28 05:30:00,4.0,0.0,1006.3,27.21,100.0,2768.58,2.15
2024-06-28 05:40:00,4.0,0.0,1006.26,27.75,100.0,4490.0,5.66
2024-06-28 05:50:00,4.0,0.0,1006.27,29.06,98.52,6195.08,14.07
2024-06-28 06:00:00,4.0,0.0,1006.26,30.29,92.64,7465.91,17.51
2024-06-28 06:10:00,4.0,0.0,1006.29,30.64,90.6,8761.08,24.72
2024-06-28 06:20:00,4.0,0.0,1006.35,31.47,86.22,10383.92,41.08
2024-06-28 06:30:00,4.0,0.0,1006.43,32.97,79.08,14737.17,69.31
2024-06-28 06:40:00,4.0,0.0,1006.48,34.15,71.83,19154.75,89.22
2024-06-28 06:50:00,4.0,0.0,1006.47,35.36,66.03,22680.92,123.36
2024-06-28 07:00:00,4.0,0.0,1006.54,36.39,61.4,25584.83,157.01
2024-06-28 07:10:00,4.0,0.0,1006.55,37.2,56.85,30517.08,221.86
2024-06-28 07:20:00,4.0,0.0,1006.54,38.11,51.88,32324.5,242.63
2024-06-28 07:30:00,4.0,0.0,1006.49,39.25,47.99,32083.42,234.07
2024-06-28 07:40:00,4.0,0.0,1006.52,39.7,46.39,33519.25,246.69
2024-06-28 07:50:00,4.0,0.0,1006.56,40.18,45.02,37067.5,295.0
2024-06-28 08:00:00,4.0,0.0,1006.6,41.32,42.39,43793.04,414.32
2024-06-28 08:10:00,4.0,0.0,1006.62,43.11,37.93,49937.31,524.48
2024-06-28 08:20:00,4.0,0.0,1006.67,44.6,34.31,55522.35,631.59
2024-06-28 08:30:00,4.0,0.0,1006.69,43.89,35.24,56879.54,638.23
2024-06-28 08:40:00,4.0,0.0,1006.66,43.46,36.53,49819.07,474.27
2024-06-28 08:50:00,4.0,0.0,1006.62,43.53,36.48,54800.91,555.37
2024-06-28 09:00:00,4.0,0.0,1006.63,45.27,33.63,63357.27,711.97
2024-06-28 09:10:00,4.0,0.0,1006.57,46.48,31.32,77323.12,1001.82
2024-06-28 09:20:00,4.0,0.0,1006.51,47.47,29.28,80474.48,1054.6
2024-06-28 09:30:00,4.0,0.0,1006.41,47.3,28.84,69676.34,801.08
2024-06-28 09:40:00,4.0,0.0,1006.35,47.02,28.97,71039.81,816.53
2024-06-28 09:50:00,4.0,0.0,1006.29,47.66,27.97,62060.11,627.73
2024-06-28 10:00:00,4.0,0.0,1006.09,46.83,28.68,65772.09,683.18
2024-06-28 10:10:00,4.0,0.0,1006.02,48.15,26.64,77323.66,893.63
2024-06-28 10:20:00,4.0,0.0,1005.87,48.25,25.85,80474.12,923.99
2024-06-28 10:30:00,4.0,0.0,1005.79,48.77,25.21,78301.16,853.58
2024-06-28 10:40:00,4.0,0.0,1005.66,48.22,26.31,67127.3,619.93
2024-06-28 10:50:00,4.0,0.0,1005.59,47.15,28.66,66438.73,613.61
2024-06-28 11:00:00,4.0,0.0,1005.53,48.12,28.54,99455.59,1182.9
2024-06-28 11:10:00,4.0,0.0,1005.45,48.74,28.89,110155.08,1428.27
2024-06-28 11:20:00,4.0,0.0,1005.31,48.77,28.6,73831.61,850.84
2024-06-28 11:30:00,4.0,0.0,1005.18,48.81,28.29,117758.2,1563.1
2024-06-28 11:40:00,4.0,0.0,1005.0,50.51,26.0,117431.35,1511.15
2024-06-28 11:50:00,4.0,0.0,1004.84,49.36,27.21,99511.83,1298.69
2024-06-28 12:00:00,4.0,0.0,1004.71,48.68,28.18,98663.53,1386.88
2024-06-28 12:10:00,4.0,0.0,1004.66,48.66,28.54,95253.24,1387.6
2024-06-28 12:20:00,4.0,0.0,1004.52,48.72,28.7,98137.04,1532.07
2024-06-28 12:30:00,4.0,0.0,1004.29,48.68,29.06,90931.58,1498.74
2024-06-28 12:40:00,4.0,0.0,1004.15,48.96,28.61,81282.0,1444.59
2024-06-28 12:50:00,4.0,0.0,1004.08,48.71,29.18,71305.57,1394.89
2024-06-28 13:00:00,4.0,0.0,1004.02,48.44,29.5,64670.79,1395.84
2024-06-28 13:10:00,4.0,0.0,1003.89,49.23,28.61,53929.79,1225.26
2024-06-28 13:20:00,4.0,0.0,1003.71,48.58,29.58,48425.08,1252.29
2024-06-28 13:30:00,4.0,0.0,1003.57,48.94,29.15,40733.41,1079.93
2024-06-28 13:40:00,4.0,0.0,1003.4,48.65,29.71,34684.75,986.8
2024-06-28 13:50:00,4.0,0.0,1003.29,46.8,32.81,29949.92,878.94
2024-06-28 14:00:00,4.0,0.0,1003.27,47.02,32.76,28014.75,721.54
2024-06-28 14:10:00,4.0,0.0,1003.06,45.25,36.29,21389.17,448.04
2024-06-28 14:20:00,4.0,0.0,1002.82,40.42,48.94,12194.42,41.9
2024-06-28 14:30:00,4.0,0.0,1002.59,38.54,56.7,13749.42,45.3
2024-06-28 14:40:00,4.0,0.0,1002.54,37.65,60.88,13228.33,37.66
2024-06-28 14:50:00,4.0,0.0,1002.54,36.46,65.8,10298.33,18.95
2024-06-28 15:00:00,4.0,0.0,1002.59,35.82,68.26,10123.09,20.03
2024-06-28 15:10:00,4.0,0.0,1002.74,35.11,71.63,7991.08,10.19
2024-06-28 15:20:00,4.0,0.0,1002.84,34.73,73.0,6667.0,6.62
2024-06-28 15:30:00,4.0,0.0,1002.95,32.78,86.86,3557.75,2.18
2024-06-28 15:40:00,4.0,0.0,1003.1,27.83,100.0,1878.08,0.77
2024-06-28 15:50:00,4.0,0.0,1003.19,27.34,100.0,2970.83,1.7
2024-06-28 16:00:00,4.0,0.0,1003.38,26.79,100.0,3447.25,2.38
2024-06-28 16:10:00,4.0,0.0,1003.38,27.11,100.0,2917.92,1.76
2024-06-28 16:20:00,4.0,0.0,1003.4,27.46,100.0,2252.92,1.07
2024-06-28 16:30:00,4.0,0.0,1003.59,27.65,100.0,1244.75,0.33
2024-06-28 16:40:00,4.0,0.0,1003.68,27.81,100.0,1232.25,0.32
2024-06-28 16:50:00,4.0,0.0,1003.62,27.74,100.0,1568.17,0.5
2024-06-28 17:00:00,4.0,0.0,1003.98,27.52,100.0,1003.0,0.2
2024-06-28 17:10:00,4.0,0.0,1003.96,27.51,100.0,990.75,0.22
2024-06-28 17:20:00,4.0,0.0,1004.02,27.47,100.0,1112.42,0.3
2024-06-28 17:30:00,4.0,0.0,1004.07,27.42,100.0,632.92,0.1
2024-06-28 17:40:00,4.0,0.0,1004.04,27.36,100.0,336.75,0.03
2024-06-28 17:50:00,4.0,0.0,1004.2,27.42,100.0,302.42,0.02
2024-06-28 18:00:00,4.0,0.0,1004.45,27.17,100.0,171.58,0.02
2024-06-28 18:10:00,4.0,0.0,1004.43,26.73,100.0,276.0,0.03
2024-06-28 18:20:00,4.0,0.0,1004.82,26.7,100.0,186.92,0.02
2024-06-28 18:30:00,4.0,0.0,1005.01,26.71,100.0,100.42,0.01
2024-06-28 18:40:00,4.0,0.0,1004.98,26.68,100.0,42.71,0.0
2024-06-29 04:50:00,4.0,0.0,1004.49,25.14,100.0,51.79,0.0
2024-06-29 05:00:00,4.0,0.0,1004.56,25.15,100.0,246.42,0.03
2024-06-29 05:10:00,4.0,0.0,1004.64,25.15,100.0,751.5,0.14
2024-06-29 05:20:00,4.0,0.0,1004.7,25.2,100.0,1472.84,0.4
2024-06-29 05:30:00,4.0,0.0,1004.82,25.32,100.0,2444.58,1.3
2024-06-29 05:40:00,4.0,0.0,1004.94,25.63,100.0,3280.25,2.44
2024-06-29 05:50:00,4.0,0.0,1005.02,26.67,100.0,4043.25,10.31
2024-06-29 06:00:00,4.0,0.0,1005.06,29.07,100.0,4684.08,25.32
2024-06-29 06:10:00,4.0,0.0,1005.02,30.45,100.0,5280.84,43.01
2024-06-29 06:20:00,4.0,0.0,1005.01,31.76,100.0,6188.25,65.14
2024-06-29 06:30:00,4.0,0.0,1005.05,32.15,99.56,11214.0,56.75
2024-06-29 06:40:00,4.0,0.0,1005.18,33.4,94.09,22675.58,132.2
2024-06-29 06:50:00,4.0,0.0,1005.08,34.32,82.43,25659.92,165.7
2024-06-29 07:00:00,4.0,0.0,1005.14,35.0,78.37,30016.42,220.97
2024-06-29 07:10:00,4.0,0.0,1005.24,36.22,71.05,35562.66,305.88
2024-06-29 07:20:00,4.0,0.0,1005.09,37.99,63.11,40482.69,393.75
2024-06-29 07:30:00,4.0,0.0,1005.13,39.14,58.08,44642.82,481.39
2024-06-29 07:40:00,4.0,0.0,1005.08,39.84,54.13,48883.62,557.2
2024-06-29 07:50:00,4.0,0.0,1005.06,40.35,51.35,54108.93,647.97
2024-06-29 08:00:00,4.0,0.0,1004.97,41.31,48.53,58200.96,740.86
2024-06-29 08:10:00,4.0,0.0,1004.91,43.15,43.14,62485.06,835.16
2024-06-29 08:20:00,4.0,0.0,1004.87,44.65,39.51,66817.16,923.61
2024-06-29 08:30:00,4.0,0.0,1004.86,45.73,36.3,71355.16,1001.08
2024-06-29 08:40:00,4.0,0.0,1004.78,47.06,33.7,76147.97,1069.25
2024-06-29 08:50:00,4.0,0.0,1004.72,47.22,32.86,80092.83,1136.08
2024-06-30 04:50:00,4.0,0.0,1002.03,26.13,100.0,50.95,0.01
2024-06-30 05:00:00,4.0,0.0,1002.11,26.2,100.0,219.58,0.03
2024-06-30 05:10:00,4.0,0.0,1002.2,26.27,100.0,567.0,0.1
2024-06-30 05:20:00,4.0,0.0,1002.22,26.41,100.0,1253.75,0.44
2024-06-30 05:30:00,4.0,0.0,1002.23,26.62,100.0,2004.5,0.94
2024-06-30 05:40:00,4.0,0.0,1002.26,26.81,100.0,3100.08,2.04
2024-06-30 05:50:00,4.0,0.0,1002.32,27.02,100.0,4381.75,4.12
2024-06-30 06:00:00,4.0,0.0,1002.43,27.4,100.0,5502.0,8.4
2024-06-30 06:10:00,4.0,0.0,1002.47,29.35,100.0,6714.67,23.87
2024-06-30 06:20:00,4.0,0.0,1002.54,30.38,100.0,8716.42,41.39
2024-06-30 06:30:00,4.0,0.0,1002.62,34.36,97.48,14533.58,95.92
2024-06-30 06:40:00,4.0,0.0,1002.72,36.63,84.45,22487.5,132.79
2024-06-30 06:50:00,4.0,0.0,1002.87,37.64,73.18,26506.5,179.81
2024-06-30 07:00:00,4.0,0.0,1002.93,37.44,73.13,29963.83,236.58
2024-06-30 07:10:00,4.0,0.0,1003.0,39.27,67.93,37255.5,368.74
2024-06-30 07:20:00,4.0,0.0,1003.07,41.19,56.48,41601.66,456.8
2024-06-30 07:30:00,4.0,0.0,1003.17,41.94,52.68,44312.28,512.92
2024-06-30 07:40:00,4.0,0.0,1003.3,42.98,48.08,50841.86,637.97
2024-06-30 07:50:00,4.0,0.0,1003.38,41.02,52.56,37178.62,316.11
2024-06-30 08:00:00,4.0,0.0,1003.49,42.82,46.93,58048.4,754.79
2024-06-30 08:10:00,4.0,0.0,1003.5,44.16,42.1,58919.18,790.14
2024-06-30 08:20:00,4.0,0.0,1003.44,45.34,38.65,66779.42,945.21
2024-06-30 08:30:00,4.0,0.0,1003.31,44.33,40.16,39236.72,394.84
2024-06-30 08:40:00,4.0,0.0,1003.22,43.49,43.55,68028.26,977.26
2024-06-30 08:50:00,4.0,0.0,1003.22,47.4,34.27,81128.73,1173.0
2024-06-30 09:00:00,4.0,0.0,1003.23,48.64,31.0,82767.84,1198.08
2024-06-30 09:10:00,4.0,0.0,1003.18,48.64,30.57,85046.09,1197.23
2024-06-30 09:20:00,4.0,0.0,1003.16,50.05,28.52,91722.38,1299.66
2024-06-30 09:30:00,4.0,0.0,1003.05,49.84,28.0,96722.72,1359.7
2024-06-30 09:40:00,4.0,0.0,1002.95,49.24,28.48,91999.28,1228.76
2024-06-30 09:50:00,4.0,0.0,1002.86,48.65,29.81,91148.1,1202.62
2024-06-30 10:00:00,4.0,0.0,1002.86,50.1,27.14,111585.57,1513.06
2024-06-30 10:10:00,4.0,0.0,1002.82,50.83,25.66,104968.94,1402.62
2024-06-30 10:20:00,4.0,0.0,1002.71,48.44,27.97,65632.32,912.36
2024-06-30 10:30:00,4.0,0.0,1002.65,47.61,29.03,115441.13,1565.29
2024-06-30 10:40:00,4.0,0.0,1002.52,48.39,27.64,117758.2,1565.63
2024-06-30 10:50:00,4.0,0.0,1002.42,48.14,29.05,117758.2,1542.05
2024-06-30 11:00:00,4.0,0.0,1002.38,49.18,27.39,117758.2,1535.25
2024-06-30 11:10:00,4.0,0.0,1002.25,50.2,25.56,117758.2,1525.61
2024-06-30 11:20:00,4.0,0.0,1002.19,50.14,25.6,117758.2,1508.88
2024-06-30 11:30:00,4.0,0.0,1002.13,48.86,27.14,88447.04,1042.76
2024-06-30 11:40:00,4.0,0.0,1002.06,47.52,29.1,112239.81,1441.86
2024-06-30 11:50:00,4.0,0.0,1001.95,48.87,27.12,113475.53,1502.29
2024-06-30 12:00:00,4.0,0.0,1001.8,49.99,25.25,106312.46,1465.29
2024-06-30 12:10:00,4.0,0.0,1001.71,50.06,24.73,89086.01,1246.99
2024-06-30 12:20:00,4.0,0.0,1001.62,50.08,24.61,75000.49,1165.09
2024-06-30 12:30:00,4.0,0.0,1001.48,50.08,24.42,82720.76,1344.18
2024-06-30 12:40:00,4.0,0.0,1001.36,50.84,23.65,82424.63,1417.14
2024-06-30 12:50:00,4.0,0.0,1001.27,50.08,25.77,65229.26,1238.43
2024-06-30 13:00:00,4.0,0.0,1001.21,49.52,26.59,60599.97,1207.19
2024-06-30 13:10:00,4.0,0.0,1001.15,50.1,25.84,53089.93,1122.31
2024-06-30 13:20:00,4.0,0.0,1001.03,49.96,26.52,49202.75,1185.12
2024-06-30 13:30:00,4.0,0.0,1001.01,50.48,25.72,48239.08,1262.33
2024-06-30 13:40:00,4.0,0.0,1000.92,48.62,28.25,33995.13,747.53
2024-06-30 13:50:00,4.0,0.0,1000.75,48.07,29.37,33181.58,1020.47
2024-06-30 14:00:00,4.0,0.0,1000.69,47.98,29.49,29524.83,829.4
2024-06-30 14:10:00,4.0,0.0,1000.64,46.86,31.59,25407.83,644.55
2024-06-30 14:20:00,4.0,0.0,1000.55,46.39,33.27,25372.17,734.72
2024-06-30 14:30:00,4.0,0.0,1000.5,45.84,35.37,21896.08,448.76
2024-06-30 14:40:00,4.0,0.0,1000.34,44.9,37.41,19457.83,340.71
2024-06-30 14:50:00,4.0,0.0,1000.18,43.42,40.94,18541.67,293.62
2024-06-30 15:00:00,4.0,0.0,1000.17,43.14,42.37,20161.92,301.38
2024-06-30 15:10:00,4.0,0.0,1000.17,42.67,43.92,19943.33,262.46
2024-06-30 15:20:00,4.0,0.0,1000.14,43.81,40.1,23143.75,364.04
2024-06-30 15:30:00,4.0,0.0,1000.1,43.71,40.55,18959.42,184.09
2024-06-30 15:40:00,4.0,0.0,1000.03,43.17,41.33,15917.25,182.35
2024-06-30 15:50:00,4.0,0.0,1000.11,41.64,44.93,14888.58,137.71
2024-06-30 16:00:00,4.0,0.0,1000.17,43.18,40.71,12387.33,128.89
2024-06-30 16:10:00,4.0,0.0,1000.12,42.06,43.43,11059.92,100.9
2024-06-30 16:20:00,4.0,0.0,1000.12,40.16,48.48,9192.08,44.4
2024-06-30 16:30:00,4.0,0.0,1000.1,39.76,49.87,8849.08,38.88
2024-06-30 16:40:00,4.0,0.0,1000.18,40.61,47.95,7501.5,22.06
2024-06-30 16:50:00,4.0,0.0,1000.26,39.6,51.75,7167.17,14.75
2024-06-30 17:00:00,4.0,0.0,1000.28,36.9,63.8,6645.75,9.75
2024-06-30 17:10:00,4.0,0.0,1000.33,36.25,67.87,6046.08,7.58
2024-06-30 17:20:00,4.0,0.0,1000.34,36.29,68.84,5138.58,4.8
2024-06-30 17:30:00,4.0,0.0,1000.38,35.62,71.71,4622.08,3.85
2024-06-30 17:40:00,4.0,0.0,1000.48,34.77,76.02,3932.17,2.85
2024-06-30 17:50:00,4.0,0.0,1000.54,33.65,82.86,3201.67,1.7
2024-06-30 18:00:00,4.0,0.0,1000.54,33.02,87.28,2675.17,1.18
2024-06-30 18:10:00,4.0,0.0,1000.7,32.44,91.63,1953.83,0.65
2024-06-30 18:20:00,4.0,0.0,1000.91,32.02,95.06,1123.83,0.25
2024-06-30 18:30:00,4.0,0.0,1001.1,31.66,98.44,539.17,0.08
2024-06-30 18:40:00,4.0,0.0,1001.28,31.32,99.92,179.5,0.01
2024-06-30 18:50:00,4.0,0.0,1001.4,31.09,100.0,45.83,0.0
2024-07-01 04:50:00,4.0,0.0,1001.95,26.98,100.0,34.72,0.0
2024-07-01 05:00:00,4.0,0.0,1002.03,26.95,100.0,131.5,0.01
2024-07-01 05:10:00,4.0,0.0,1002.11,27.01,100.0,496.92,0.08
2024-07-01 05:20:00,4.0,0.0,1002.24,27.21,100.0,1206.42,0.39
2024-07-01 05:30:00,4.0,0.0,1002.25,27.52,100.0,2321.33,1.56
2024-07-01 05:40:00,4.0,0.0,1002.31,28.17,100.0,3513.08,3.87
2024-07-01 05:50:00,4.0,0.0,1002.34,29.37,100.0,4648.75,8.65
2024-07-01 06:00:00,4.0,0.0,1002.33,30.07,100.0,6271.75,10.22
2024-07-01 06:10:00,4.0,0.0,1002.34,30.05,100.0,7503.42,12.62
2024-07-01 06:20:00,4.0,0.0,1002.39,30.44,100.0,9484.0,20.27
2024-07-01 06:30:00,4.0,0.0,1002.46,30.97,99.27,10546.0,26.16
2024-07-01 06:40:00,4.0,0.0,1002.5,32.02,93.16,15194.83,50.21
2024-07-01 06:50:00,4.0,0.0,1002.69,34.23,82.19,16630.58,60.28
2024-07-01 07:00:00,4.0,0.0,1002.82,34.05,79.17,18073.83,83.26
2024-07-01 07:10:00,4.0,0.0,1002.89,37.78,63.34,31929.67,249.58
2024-07-01 07:20:00,4.0,0.0,1002.9,39.82,54.0,32625.33,259.96
2024-07-01 07:30:00,4.0,0.0,1002.94,41.61,47.95,38799.67,367.43
2024-07-01 07:40:00,4.0,0.0,1002.96,43.58,41.15,46069.9,500.98
2024-07-01 07:50:00,4.0,0.0,1002.96,44.3,38.03,44263.94,436.13
2024-07-01 08:00:00,4.0,0.0,1002.98,43.71,39.21,36891.35,287.26
2024-07-01 08:10:00,4.0,0.0,1002.93,43.31,40.07,40254.95,313.77
2024-07-01 08:20:00,4.0,0.0,1002.85,42.95,39.6,41428.47,341.18
2024-07-01 08:30:00,4.0,0.0,1002.85,44.17,36.98,52289.59,593.81
2024-07-01 08:40:00,4.0,0.0,1002.75,46.34,32.74,74730.59,1078.1
2024-07-01 08:50:00,4.0,0.0,1002.65,50.02,27.24,79570.48,1165.59
2024-07-01 09:00:00,4.0,0.0,1002.52,51.7,24.88,82870.08,1196.99
2024-07-01 09:10:00,4.0,0.0,1002.38,52.76,22.62,88031.24,1262.95
2024-07-01 09:20:00,4.0,0.0,1002.28,53.12,21.59,92676.52,1316.63
2024-07-01 09:30:00,4.0,0.0,1002.21,53.87,20.62,98917.42,1376.26
2024-07-01 09:40:00,4.0,0.0,1002.03,54.47,19.93,102933.8,1403.48
2024-07-01 09:50:00,4.0,0.0,1001.81,51.45,22.86,53646.9,540.24
2024-07-01 10:00:00,4.0,0.0,1001.67,51.79,22.31,105496.86,1443.36
2024-07-01 10:10:00,4.0,0.0,1001.59,53.02,21.31,95635.25,1243.01
2024-07-01 10:20:00,4.0,0.0,1001.5,50.28,24.59,47248.51,477.59
2024-07-01 10:30:00,4.0,0.0,1001.43,49.54,26.63,91899.01,1195.71
2024-07-01 10:40:00,4.0,0.0,1001.36,49.54,26.56,105768.19,1361.84
2024-07-01 10:50:00,4.0,0.0,1001.33,50.96,24.31,115930.96,1452.31
2024-07-01 11:00:00,4.0,0.0,1001.24,51.21,23.86,117758.2,1527.95
2024-07-01 11:10:00,4.0,0.0,1001.12,52.29,22.68,117758.2,1513.75
2024-07-01 11:20:00,4.0,0.0,1000.96,53.11,21.48,117758.2,1474.32
2024-07-01 11:30:00,4.0,0.0,1000.92,54.3,19.91,117758.2,1471.23
2024-07-01 11:40:00,4.0,0.0,1000.81,55.54,18.5,109056.11,1389.52
2024-07-01 11:50:00,4.0,0.0,1000.62,52.95,20.84,80784.32,1007.68
2024-07-01 12:00:00,4.0,0.0,1000.47,51.69,21.92,104122.79,1453.91
2024-07-01 12:10:00,4.0,0.0,1000.33,50.78,22.93,100738.02,1461.24
2024-07-01 12:20:00,4.0,0.0,1000.2,52.2,21.32,96302.79,1455.85
2024-07-01 12:30:00,4.0,0.0,999.96,51.85,21.08,89748.34,1440.12
2024-07-01 12:40:00,4.0,0.0,999.82,52.44,20.3,80438.73,1362.55
2024-07-01 12:50:00,4.0,0.0,999.72,51.6,20.9,72017.49,1368.32
2024-07-01 13:00:00,4.0,0.0,999.63,53.18,19.09,64768.72,1322.46
2024-07-01 13:10:00,4.0,0.0,999.54,53.48,18.82,57217.35,1276.41
2024-07-01 13:20:00,4.0,0.0,999.51,54.02,18.36,49529.06,1212.7
2024-07-01 13:30:00,4.0,0.0,999.44,53.84,18.73,46101.16,1258.15
2024-07-01 13:40:00,4.0,0.0,999.33,54.64,17.6,35152.86,941.51
2024-07-01 13:50:00,4.0,0.0,999.25,54.86,17.19,38104.08,1150.65
2024-07-01 14:00:00,4.0,0.0,999.24,53.71,18.17,30240.41,586.03
2024-07-01 14:10:00,4.0,0.0,999.15,50.21,22.31,22661.33,332.22
2024-07-01 14:20:00,4.0,0.0,999.15,48.2,24.86,20449.0,238.08
2024-07-01 14:30:00,4.0,0.0,999.16,45.8,28.46,18024.75,109.14
2024-07-01 14:40:00,4.0,0.0,999.15,44.77,30.66,20640.42,163.83
2024-07-01 14:50:00,4.0,0.0,999.14,44.26,32.06,25068.92,167.82
2024-07-01 15:00:00,4.0,0.0,999.1,43.17,33.65,18345.92,94.33
2024-07-01 15:10:00,4.0,0.0,999.15,41.74,36.84,14655.08,53.78
2024-07-01 15:20:00,4.0,0.0,999.15,41.06,40.0,14255.66,53.77
2024-07-01 15:30:00,4.0,0.0,999.2,41.18,41.16,15620.67,71.21
2024-07-01 15:40:00,4.0,0.0,999.16,41.49,40.02,15972.5,72.93
2024-07-01 15:50:00,4.0,0.0,999.18,40.48,42.9,16475.08,70.47
2024-07-01 16:00:00,4.0,0.0,999.19,39.58,45.09,14587.67,59.86
2024-07-01 16:10:00,4.0,0.0,999.34,38.84,48.64,15009.17,59.03
2024-07-01 16:20:00,4.0,0.0,999.41,38.12,51.41,11333.83,36.45
2024-07-01 16:30:00,4.0,0.0,999.51,37.11,56.7,7814.25,14.75
2024-07-01 16:40:00,4.0,0.0,999.52,36.7,59.5,6391.83,9.57
2024-07-01 16:50:00,4.0,0.0,999.6,36.26,62.25,5601.58,5.78
