序號,答案,mask
20240718150013,11.05,0
20240718151013,17.52,0
20240718152013,24.69,0
20240718153013,29.28,0
20240718154013,58.73,0
20240718155013,26.44,0
20240718160013,42.2,0
20240718161013,34.84,0
20240718162013,18.58,0
20240718163013,4.34,0
20240718164013,5.63,0
20240718165013,2.58,0
20240302090014,272.22,0
20240302091014,896.31,0
20240302092014,320.6,0
20240302093014,239.83,0
20240302094014,138.62,0
20240302095014,182.04,0
20240302100014,126.5,0
20240302101014,185.32,0
20240302102014,41.78,0
20240302103014,155.86,0
20240302104014,251.58,0
20240302105014,354.5,0
20240302110014,252.54,0
20240302111014,49.12,0
20240302112014,278.88,0
20240302113014,619.39,0
20240302114014,312.15,0
20240302115014,292.19,0
20240302120014,13.59,0
20240302121014,26.2,0
20240302122014,59.5,0
20240302123014,162.46,0
20240302124014,45.44,0
20240302125014,37.56,0
20240302130014,55.4,0
20240302131014,36.19,0
20240302132014,17.82,0
20240302133014,28.38,0
20240302134014,54.62,0
20240302135014,156.76,0
20240302140014,45.73,0
20240302141014,32.28,0
20240302142014,30.75,0
20240302143014,29.87,0
20240302144014,33.89,0
20240302145014,25.44,0
20240302150014,33.66,0
20240302151014,7.31,0
20240302152014,6.77,0
20240302153014,5.76,0
20240302154014,4.87,0
20240302155014,5.75,0
20240302160014,4.64,0
20240302161014,3.12,0
20240302162014,3.23,0
20240302163014,2.89,0
20240302164014,4.31,0
20240302165014,1.72,0
20240310090014,5.34,1
20240310091014,9.32,1
20240310092014,13.43,1
20240310093014,14.1,1
20240310094014,18.24,1
20240310095014,32.17,1
20240310100014,36.12,1
20240310101014,30.21,1
20240310102014,41.63,1
20240310103014,86.6,1
20240310104014,56.3,1
20240310105014,42.7,1
20240310110014,34.91,1
20240310111014,29.67,1
20240310112014,26.38,1
20240310113014,25.24,1
20240310114014,26.86,1
20240310115014,22.37,1
20240310120014,19.4,1
20240310121014,31.49,1
20240310122014,42.0,1
20240310123014,41.51,1
20240310124014,73.68,1
20240310125014,81.03,1
20240310130014,77.81,1
20240310131014,70.93,1
20240310132014,93.14,1
20240310133014,94.04,1
20240310134014,85.25,1
20240310135014,137.61,1
20240310140014,94.59,1
20240310141014,84.46,1
20240310142014,75.32,1
20240310143014,88.58,1
20240310144014,122.2,1
20240310145014,128.93,1
20240310150014,186.11,1
20240310151014,148.0,1
20240310152014,150.25,1
20240310153014,96.96,1
20240310154014,127.28,1
20240310155014,70.01,1
20240310160014,44.06,1
20240310161014,24.28,1
20240310162014,15.85,1
20240310163014,10.8,1
20240310164014,6.34,1
20240310165014,1.9,1
20240311090014,96.71,0
20240311091014,131.83,0
20240311092014,542.25,0
20240311093014,1446.32,0
20240311094014,1354.37,0
20240311095014,1004.02,0
20240311100014,521.29,0
20240311101014,623.13,0
20240311102014,586.32,0
20240311103014,876.46,0
20240311104014,958.4,0
20240311105014,385.35,0
20240311110014,341.68,0
20240311111014,264.27,0
20240311112014,83.8,0
20240311113014,85.35,0
20240311114014,83.14,0
20240311115014,56.64,0
20240311120014,41.18,0
20240311121014,28.63,0
20240311122014,28.94,0
20240311123014,49.76,0
20240311124014,46.61,0
20240311125014,81.53,0
20240311130014,151.47,0
20240311131014,406.88,0
20240311132014,711.79,0
20240311133014,745.49,0
20240311134014,150.23,0
20240311135014,86.87,0
20240311140014,67.32,0
20240311141014,38.12,0
20240311142014,18.3,0
20240311143014,29.77,0
20240311144014,16.57,0
20240311145014,9.14,0
20240311150014,4.99,0
20240311151014,6.47,0
20240311152014,5.3,0
20240311153014,3.21,0
20240311154014,6.78,0
20240311155014,4.59,0
20240311160014,5.53,0
20240311161014,2.84,0
20240311162014,2.34,0
20240311163014,1.33,0
20240311164014,1.21,0
20240311165014,0.46,0
20240314090014,16.11,0
20240314091014,11.14,0
20240314092014,8.96,0
20240314093014,10.61,0
20240314094014,11.18,0
20240314095014,23.96,0
20240314100014,29.12,0
20240314101014,15.49,0
20240314102014,13.93,0
20240314103014,43.53,0
20240314104014,54.1,0
20240314105014,132.8,0
20240314110014,235.3,0
20240314111014,217.5,0
20240314112014,82.5,0
20240314113014,83.55,0
20240314114014,84.38,0
20240314115014,75.96,0
20240314120014,80.3,0
20240314121014,60.18,0
20240314122014,35.8,0
20240314123014,26.51,0
20240314124014,31.12,0
20240314125014,54.87,0
20240314130014,70.29,0
20240314131014,62.88,0
20240314132014,89.2,0
20240314133014,127.86,0
20240314134014,156.59,0
20240314135014,205.85,0
20240314140014,538.6,0
20240314141014,521.39,0
20240314142014,256.58,0
20240314143014,221.06,0
20240314144014,908.2,0
20240314145014,1331.55,0
20240314150014,972.46,0
20240314151014,1060.28,0
20240314152014,834.27,0
20240314153014,844.81,0
20240314154014,719.46,0
20240314155014,112.5,0
20240314160014,28.01,0
20240314161014,16.95,0
20240314162014,13.56,0
20240314163014,12.28,0
20240314164014,11.27,0
20240314165014,13.39,0
20240326090014,951.9,0
20240326091014,1062.13,0
20240326092014,1172.17,0
20240326093014,1263.11,0
20240326094014,1347.12,0
20240326095014,1432.92,0
20240326100014,1509.16,0
20240326101014,1593.65,0
20240326102014,1662.25,0
20240326103014,1576.43,0
20240326104014,1528.96,0
20240326105014,1414.28,0
20240326110014,1528.05,0
20240326111014,1782.21,0
20240326112014,544.45,0
20240326113014,29.57,0
20240326114014,29.15,0
20240326115014,30.83,0
20240326120014,12.32,0
20240326121014,8.78,0
20240326122014,7.63,0
20240326123014,7.89,0
20240326124014,9.24,0
20240326125014,8.02,0
20240326130014,8.29,0
20240326131014,7.86,0
20240326132014,8.5,0
20240326133014,5.07,0
20240326134014,4.45,0
20240326135014,2.05,0
20240326140014,3.2,0
20240326141014,2.27,0
20240326142014,2.0,0
20240326143014,1.61,0
20240326144014,1.95,0
20240326145014,1.88,0
20240326150014,1.76,0
20240326151014,2.35,0
20240326152014,3.85,0
20240326153014,2.41,0
20240326154014,2.57,0
20240326155014,2.76,0
20240326160014,1.88,0
20240326161014,1.73,0
20240326162014,1.6,0
20240326163014,1.49,0
20240326164014,1.61,0
20240326165014,1.07,0
20240503090014,277.32,0
20240503091014,419.36,0
20240503092014,481.87,0
20240503093014,451.65,0
20240503094014,366.62,0
20240503095014,431.16,0
20240503100014,248.94,0
20240503101014,283.77,0
20240503102014,241.38,0
20240503103014,202.63,0
20240503104014,102.95,0
20240503105014,67.44,0
20240503110014,62.6,0
20240503111014,93.1,0
20240503112014,140.22,0
20240503113014,195.39,0
20240503114014,244.7,0
20240503115014,277.79,0
20240503120014,263.28,0
20240503121014,146.75,0
20240503122014,111.4,0
20240503123014,138.68,0
20240503124014,136.25,0
20240503125014,133.6,0
20240503130014,118.24,0
20240503131014,59.81,0
20240503132014,69.5,0
20240503133014,87.08,0
20240503134014,61.5,0
20240503135014,26.43,0
20240503140014,31.77,0
20240503141014,32.81,0
20240503142014,24.24,0
20240503143014,27.04,0
20240503144014,18.74,0
20240503145014,14.49,0
20240503150014,6.79,0
20240503151014,5.43,0
20240503152014,10.22,0
20240503153014,10.33,0
20240503154014,8.18,0
20240503155014,3.72,0
20240503160014,4.24,0
20240503161014,4.79,0
20240503162014,5.12,0
20240503163014,5.03,0
20240503164014,2.22,0
20240503165014,4.02,0
20240531090014,315.76,0
20240531091014,1003.23,0
20240531092014,1067.06,0
20240531093014,1158.09,0
20240531094014,1162.66,0
20240531095014,1274.89,0
20240531100014,1359.98,0
20240531101014,1204.12,0
20240531102014,1464.63,0
20240531103014,1493.09,0
20240531104014,1534.24,0
20240531105014,1571.18,0
20240531110014,1597.75,0
20240531111014,1556.74,0
20240531112014,1636.13,0
20240531113014,1649.08,0
20240531114014,1685.91,0
20240531115014,627.96,0
20240531120014,1470.65,0
20240531121014,1833.86,0
20240531122014,1446.41,0
20240531123014,1605.12,0
20240531124014,1520.76,0
20240531125014,821.38,0
20240531130014,555.79,0
20240531131014,1254.31,0
20240531132014,548.37,0
20240531133014,1341.07,0
20240531134014,1699.44,0
20240531135014,1544.94,0
20240531140014,1281.78,0
20240531141014,532.4,0
20240531142014,595.64,0
20240531143014,296.29,0
20240531144014,608.05,0
20240531145014,672.09,0
20240531150014,392.55,0
20240531151014,249.42,0
20240531152014,85.06,0
20240531153014,53.51,0
20240531154014,35.42,0
20240531155014,17.86,0
20240531160014,12.42,0
20240531161014,10.48,0
20240531162014,13.48,0
20240531163014,10.51,0
20240531164014,8.55,0
20240531165014,12.58,0
20240616090014,349.9,1
20240616091014,305.86,1
20240616092014,609.68,1
20240616093014,938.74,1
20240616094014,1029.54,1
20240616095014,390.5,1
20240616100014,527.66,1
20240616101014,742.45,1
20240616102014,840.24,1
20240616103014,1291.53,1
20240616104014,1351.38,1
20240616105014,1291.56,1
20240616110014,960.15,1
20240616111014,265.33,1
20240616112014,161.73,1
20240616113014,196.65,1
20240616114014,212.31,1
20240616115014,231.91,1
20240616120014,297.14,1
20240616121014,278.51,1
20240616122014,233.07,1
20240616123014,233.34,1
20240616124014,1192.38,1
20240616125014,1226.39,1
20240616130014,1117.24,1
20240616131014,1086.42,1
20240616132014,1069.63,1
20240616133014,643.86,1
20240616134014,135.51,1
20240616135014,144.54,1
20240616140014,154.89,1
20240616141014,211.33,1
20240616142014,148.6,1
20240616143014,95.07,1
20240616144014,76.95,1
20240616145014,148.3,1
20240616150014,221.23,1
20240616151014,218.81,1
20240616152014,68.6,1
20240616153014,41.8,1
20240616154014,30.65,1
20240616155014,33.58,1
20240616160014,18.46,1
20240616161014,8.83,1
20240616162014,10.43,1
20240616163014,11.6,1
20240616164014,9.23,1
20240616165014,10.12,1
20240620090014,694.1,1
20240620091014,631.08,1
20240620092014,372.62,1
20240620093014,637.19,1
20240620094014,634.24,1
20240620095014,596.98,1
20240620100014,791.95,1
20240620101014,1075.77,1
20240620102014,467.41,1
20240620103014,229.41,1
20240620104014,88.26,1
20240620105014,112.65,1
20240620110014,1204.04,1
20240620111014,1288.89,1
20240620112014,1276.22,1
20240620113014,1260.46,1
20240620114014,1285.24,1
20240620115014,1268.65,1
20240620120014,1272.63,1
20240620121014,1184.4,1
20240620122014,1268.22,1
20240620123014,1263.0,1
20240620124014,1251.82,1
20240620125014,1247.53,1
20240620130014,1229.27,1
20240620131014,1143.36,1
20240620132014,1189.29,1
20240620133014,708.11,1
20240620134014,870.03,1
20240620135014,728.0,1
20240620140014,1126.28,1
20240620141014,798.6,1
20240620142014,478.92,1
20240620143014,402.08,1
20240620144014,388.98,1
20240620145014,250.0,1
20240620150014,105.85,1
20240620151014,72.36,1
20240620152014,71.23,1
20240620153014,67.92,1
20240620154014,58.93,1
20240620155014,36.12,1
20240620160014,45.96,1
20240620161014,43.24,1
20240620162014,30.12,1
20240620163014,15.91,1
20240620164014,11.98,1
20240620165014,3.92,1
20240705090014,569.66,0
20240705091014,634.53,0
20240705092014,702.32,0
20240705093014,770.51,0
20240705094014,833.36,0
20240705095014,894.93,0
20240705100014,961.69,0
20240705101014,1024.77,0
20240705102014,1099.41,0
20240705103014,1217.39,0
20240705104014,1286.03,0
20240705105014,1412.72,0
20240705110014,1384.24,0
20240705111014,879.3,0
20240705112014,1328.15,0
20240705113014,934.0,0
20240705114014,1453.9,0
20240705115014,1339.33,0
20240705120014,1331.03,0
20240705121014,1334.27,0
20240705122014,1364.84,0
20240705123014,1291.6,0
20240705124014,1267.17,0
20240705125014,1255.29,0
20240705130014,1251.88,0
20240705131014,1225.45,0
20240705132014,1194.62,0
20240705133014,1037.67,0
20240705134014,1109.25,0
20240705135014,1088.1,0
20240705140014,854.68,0
20240705141014,1073.41,0
20240705142014,668.29,0
20240705143014,156.18,0
20240705144014,328.62,0
20240705145014,115.91,0
20240705150014,495.57,0
20240705151014,440.76,0
20240705152014,248.64,0
20240705153014,194.15,0
20240705154014,21.29,0
20240705155014,22.1,0
20240705160014,35.1,0
20240705161014,15.88,0
20240705162014,28.23,0
20240705163014,19.78,0
20240705164014,11.56,0
20240705165014,15.2,0
20240706090014,557.08,1
20240706091014,622.04,1
20240706092014,688.86,1
20240706093014,751.18,1
20240706094014,816.44,1
20240706095014,883.31,1
20240706100014,941.88,1
20240706101014,947.37,1
20240706102014,982.54,1
20240706103014,902.24,1
20240706104014,1134.32,1
20240706105014,1167.4,1
20240706110014,1118.26,1
20240706111014,1289.96,1
20240706112014,1245.8,1
20240706113014,1254.24,1
20240706114014,1259.89,1
20240706115014,1263.6,1
20240706120014,1262.98,1
20240706121014,1262.58,1
20240706122014,1259.58,1
20240706123014,1257.84,1
20240706124014,1251.61,1
20240706125014,1230.31,1
20240706130014,1215.36,1
20240706131014,1187.65,1
20240706132014,1157.72,1
20240706133014,1120.43,1
20240706134014,1085.44,1
20240706135014,1042.02,1
20240706140014,796.39,1
20240706141014,1112.13,1
20240706142014,972.73,1
20240706143014,828.57,1
20240706144014,496.34,1
20240706145014,675.79,1
20240706150014,607.8,1
20240706151014,461.28,1
20240706152014,266.61,1
20240706153014,394.86,1
20240706154014,166.94,1
20240706155014,16.54,1
20240706160014,20.94,1
20240706161014,22.46,1
20240706162014,10.76,1
20240706163014,5.01,1
20240706164014,3.09,1
20240706165014,3.74,1
20240716090014,566.01,0
20240716091014,634.27,0
20240716092014,702.8,0
20240716093014,770.31,0
20240716094014,836.04,0
20240716095014,897.0,0
20240716100014,962.23,0
20240716101014,1082.46,0
20240716102014,674.52,0
20240716103014,1133.87,0
20240716104014,1171.0,0
20240716105014,1187.82,0
20240716110014,1208.62,0
20240716111014,1225.81,0
20240716112014,1245.14,0
20240716113014,1282.68,0
20240716114014,1287.52,0
20240716115014,1292.06,0
20240716120014,1308.33,0
20240716121014,1297.95,0
20240716122014,1319.2,0
20240716123014,1335.36,0
20240716124014,1321.82,0
20240716125014,1275.86,0
20240716130014,1256.01,0
20240716131014,1229.66,0
20240716132014,1198.24,0
20240716133014,1158.22,0
20240716134014,1132.04,0
20240716135014,1083.25,0
20240716140014,1050.63,0
20240716141014,1055.08,0
20240716142014,936.06,0
20240716143014,869.56,0
20240716144014,751.53,0
20240716145014,669.24,0
20240716150014,142.93,0
20240716151014,60.43,0
20240716152014,123.58,0
20240716153014,272.76,0
20240716154014,65.97,0
20240716155014,13.12,0
20240716160014,9.84,0
20240716161014,11.84,0
20240716162014,13.93,0
20240716163014,5.31,0
20240716164014,2.84,0
20240716165014,3.35,0
20240410090015,8.92,1
20240410091015,8.41,1
20240410092015,13.56,1
20240410093015,8.93,1
20240410094015,8.48,1
20240410095015,3.55,1
20240410100015,5.71,1
20240410101015,11.78,1
20240410102015,14.36,1
20240410103015,16.81,1
20240410104015,20.52,1
20240410105015,19.45,1
20240410110015,17.26,1
20240410111015,16.12,1
20240410112015,15.1,1
20240410113015,17.29,1
20240410114015,13.42,1
20240410115015,9.32,1
20240410120015,6.36,1
20240410121015,9.79,1
20240410122015,13.95,1
20240410123015,14.97,1
20240410124015,14.05,1
20240410125015,12.74,1
20240410130015,2.59,1
20240410131015,3.11,1
20240410132015,5.62,1
20240410133015,22.23,1
20240410134015,36.05,1
20240410135015,26.1,1
20240410140015,20.69,1
20240410141015,18.07,1
20240410142015,21.12,1
20240410143015,32.53,1
20240410144015,38.39,1
20240410145015,26.07,1
20240410150015,14.83,1
20240410151015,8.3,1
20240410152015,7.6,1
20240410153015,4.76,1
20240410154015,2.45,1
20240410155015,5.31,1
20240410160015,5.61,1
20240410161015,4.6,1
20240410162015,2.56,1
20240410163015,1.48,1
20240410164015,1.79,1
20240410165015,1.13,1
20240416090015,190.02,1
20240416091015,293.17,1
20240416092015,294.84,1
20240416093015,128.64,1
20240416094015,151.43,1
20240416095015,170.3,1
20240416100015,90.1,1
20240416101015,74.76,1
20240416102015,89.42,1
20240416103015,132.93,1
20240416104015,203.3,1
20240416105015,280.35,1
20240416110015,369.31,1
20240416111015,1143.78,1
20240416112015,1371.95,1
20240416113015,1229.31,1
20240416114015,482.62,1
20240416115015,844.71,1
20240416120015,909.31,1
20240416121015,1129.61,1
20240416122015,1237.87,1
20240416123015,1041.37,1
20240416124015,509.89,1
20240416125015,121.99,1
20240416130015,111.11,1
20240416131015,77.48,1
20240416132015,80.84,1
20240416133015,80.16,1
20240416134015,72.7,1
20240416135015,59.4,1
20240416140015,55.93,1
20240416141015,50.62,1
20240416142015,49.39,1
20240416143015,49.24,1
20240416144015,42.95,1
20240416145015,44.39,1
20240416150015,30.58,1
20240416151015,26.05,1
20240416152015,25.51,1
20240416153015,22.45,1
20240416154015,17.18,1
20240416155015,17.02,1
20240416160015,15.88,1
20240416161015,13.2,1
20240416162015,10.32,1
20240416163015,9.56,1
20240416164015,9.22,1
20240416165015,8.39,1
20240421090015,350.23,0
20240421091015,168.51,0
20240421092015,158.76,0
20240421093015,164.12,0
20240421094015,269.22,0
20240421095015,428.41,0
20240421100015,578.67,0
20240421101015,940.69,0
20240421102015,1037.06,0
20240421103015,764.06,0
20240421104015,788.04,0
20240421105015,443.46,0
20240421110015,781.84,0
20240421111015,607.72,0
20240421112015,270.39,0
20240421113015,1220.86,0
20240421114015,1465.94,0
20240421115015,1702.21,0
20240421120015,1711.56,0
20240421121015,1628.66,0
20240421122015,1531.48,0
20240421123015,1437.76,0
20240421124015,1323.51,0
20240421125015,210.34,0
20240421130015,26.05,0
20240421131015,23.22,0
20240421132015,21.72,0
20240421133015,21.0,0
20240421134015,20.83,0
20240421135015,20.4,0
20240421140015,20.59,0
20240421141015,17.65,0
20240421142015,18.15,0
20240421143015,12.94,0
20240421144015,13.9,0
20240421145015,15.99,0
20240421150015,22.79,0
20240421151015,18.07,0
20240421152015,11.52,0
20240421153015,7.12,0
20240421154015,7.82,0
20240421155015,7.87,0
20240421160015,6.3,0
20240421161015,5.08,0
20240421162015,2.92,0
20240421163015,2.86,0
20240421164015,7.16,0
20240421165015,9.15,0
20240422090015,1279.4,0
20240422091015,1309.81,0
20240422092015,1285.64,0
20240422093015,1143.01,0
20240422094015,935.56,0
20240422095015,957.74,0
20240422100015,1364.82,0
20240422101015,1618.4,0
20240422102015,1702.8,0
20240422103015,1660.19,0
20240422104015,703.93,0
20240422105015,279.04,0
20240422110015,534.04,0
20240422111015,986.27,0
20240422112015,1064.8,0
20240422113015,1385.95,0
20240422114015,1625.23,0
20240422115015,1347.55,0
20240422120015,315.97,0
20240422121015,427.41,0
20240422122015,542.16,0
20240422123015,341.46,0
20240422124015,477.27,0
20240422125015,321.13,0
20240422130015,216.85,0
20240422131015,213.97,0
20240422132015,254.01,0
20240422133015,149.81,0
20240422134015,66.53,0
20240422135015,67.78,0
20240422140015,78.31,0
20240422141015,125.88,0
20240422142015,76.47,0
20240422143015,128.48,0
20240422144015,94.25,0
20240422145015,85.55,0
20240422150015,73.66,0
20240422151015,62.64,0
20240422152015,27.4,0
20240422153015,2.41,0
20240422154015,0.65,0
20240422155015,0.14,0
20240422160015,0.22,0
20240422161015,0.17,0
20240422162015,0.16,0
20240422163015,0.18,0
20240422164015,0.22,0
20240422165015,1.27,0
20240425090015,6.68,0
20240425091015,31.92,0
20240425092015,76.76,0
20240425093015,51.38,0
20240425094015,22.83,0
20240425095015,24.29,0
20240425100015,54.7,0
20240425101015,100.95,0
20240425102015,196.7,0
20240425103015,315.22,0
20240425104015,147.22,0
20240425105015,123.49,0
20240425110015,54.17,0
20240425111015,106.04,0
20240425112015,117.51,0
20240425113015,152.86,0
20240425114015,122.08,0
20240425115015,192.25,0
20240425120015,1228.4,0
20240425121015,549.87,0
20240425122015,286.69,0
20240425123015,617.5,0
20240425124015,518.07,0
20240425125015,1146.36,0
20240425130015,137.92,0
20240425131015,147.94,0
20240425132015,73.53,0
20240425133015,61.91,0
20240425134015,97.56,0
20240425135015,70.03,0
20240425140015,41.87,0
20240425141015,74.51,0
20240425142015,43.68,0
20240425143015,62.67,0
20240425144015,85.04,0
20240425145015,44.76,0
20240425150015,21.53,0
20240425151015,12.71,0
20240425152015,4.57,0
20240425153015,1.9,0
20240425154015,0.84,0
20240425155015,0.79,0
20240425160015,1.29,0
20240425161015,0.75,0
20240425162015,0.39,0
20240425163015,0.3,0
20240425164015,0.32,0
20240425165015,0.16,0
20240428090015,30.21,1
20240428091015,47.47,1
20240428092015,73.45,1
20240428093015,35.73,1
20240428094015,34.31,1
20240428095015,13.48,1
20240428100015,5.5,1
20240428101015,7.55,1
20240428102015,25.69,1
20240428103015,124.28,1
20240428104015,431.18,1
20240428105015,1069.58,1
20240428110015,996.55,1
20240428111015,499.35,1
20240428112015,403.92,1
20240428113015,203.42,1
20240428114015,261.46,1
20240428115015,303.8,1
20240428120015,260.74,1
20240428121015,396.02,1
20240428122015,308.28,1
20240428123015,157.02,1
20240428124015,134.6,1
20240428125015,144.87,1
20240428130015,104.41,1
20240428131015,74.75,1
20240428132015,51.83,1
20240428133015,45.76,1
20240428134015,35.0,1
20240428135015,30.18,1
20240428140015,25.76,1
20240428141015,23.17,1
20240428142015,23.8,1
20240428143015,31.09,1
20240428144015,57.76,1
20240428145015,96.29,1
20240428150015,63.94,1
20240428151015,74.94,1
20240428152015,60.62,1
20240428153015,51.7,1
20240428154015,44.82,1
20240428155015,29.3,1
20240428160015,37.26,1
20240428161015,21.36,1
20240428162015,11.45,1
20240428163015,11.99,1
20240428164015,10.6,1
20240428165015,6.98,1
20240430090015,1413.27,1
20240430091015,1443.48,1
20240430092015,1492.4,1
20240430093015,1552.4,1
20240430094015,1539.65,1
20240430095015,1427.52,1
20240430100015,1389.6,1
20240430101015,1281.91,1
20240430102015,1640.46,1
20240430103015,1664.56,1
20240430104015,1636.28,1
20240430105015,1634.66,1
20240430110015,1630.65,1
20240430111015,1584.8,1
20240430112015,1604.99,1
20240430113015,1583.59,1
20240430114015,1539.77,1
20240430115015,1508.12,1
20240430120015,1458.19,1
20240430121015,1408.52,1
20240430122015,1383.94,1
20240430123015,634.51,1
20240430124015,816.82,1
20240430125015,978.77,1
20240430130015,599.26,1
20240430131015,64.73,1
20240430132015,65.58,1
20240430133015,58.62,1
20240430134015,58.29,1
20240430135015,57.46,1
20240430140015,37.51,1
20240430141015,33.95,1
20240430142015,23.81,1
20240430143015,29.51,1
20240430144015,31.3,1
20240430145015,47.57,1
20240430150015,35.4,1
20240430151015,51.36,1
20240430152015,47.86,1
20240430153015,26.57,1
20240430154015,31.38,1
20240430155015,14.41,1
20240430160015,7.54,1
20240430161015,1.41,1
20240430162015,0.68,1
20240430163015,0.82,1
20240430164015,0.88,1
20240430165015,0.99,1
20240508090015,1.34,0
20240508091015,1.82,0
20240508092015,4.63,0
20240508093015,3.47,0
20240508094015,2.1,0
20240508095015,5.23,0
20240508100015,13.54,0
20240508101015,24.01,0
20240508102015,13.24,0
20240508103015,10.55,0
20240508104015,10.24,0
20240508105015,26.67,0
20240508110015,27.82,0
20240508111015,24.53,0
20240508112015,19.93,0
20240508113015,30.45,0
20240508114015,16.42,0
20240508115015,34.74,0
20240508120015,11.64,0
20240508121015,7.67,0
20240508122015,2.77,0
20240508123015,1.57,0
20240508124015,2.06,0
20240508125015,1.17,0
20240508130015,0.63,0
20240508131015,0.94,0
20240508132015,1.58,0
20240508133015,1.42,0
20240508134015,5.1,0
20240508135015,5.07,0
20240508140015,2.57,0
20240508141015,3.75,0
20240508142015,2.42,0
20240508143015,5.19,0
20240508144015,6.26,0
20240508145015,4.14,0
20240508150015,3.35,0
20240508151015,5.61,0
20240508152015,3.43,0
20240508153015,0.36,0
20240508154015,0.55,0
20240508155015,0.45,0
20240508160015,0.45,0
20240508161015,0.64,0
20240508162015,0.57,0
20240508163015,0.58,0
20240508164015,0.93,0
20240508165015,0.29,0
20240513090015,2.15,0
20240513091015,2.11,0
20240513092015,2.16,0
20240513093015,2.09,0
20240513094015,3.21,0
20240513095015,2.78,0
20240513100015,3.05,0
20240513101015,2.95,0
20240513102015,3.64,0
20240513103015,4.77,0
20240513104015,8.98,0
20240513105015,8.07,0
20240513110015,7.12,0
20240513111015,9.59,0
20240513112015,6.45,0
20240513113015,7.2,0
20240513114015,10.65,0
20240513115015,14.23,0
20240513120015,14.74,0
20240513121015,15.65,0
20240513122015,13.76,0
20240513123015,14.58,0
20240513124015,12.92,0
20240513125015,11.03,0
20240513130015,8.14,0
20240513131015,7.67,0
20240513132015,9.2,0
20240513133015,9.44,0
20240513134015,7.77,0
20240513135015,8.97,0
20240513140015,7.82,0
20240513141015,9.04,0
20240513142015,7.37,0
20240513143015,7.35,0
20240513144015,5.27,0
20240513145015,7.73,0
20240513150015,8.84,0
20240513151015,7.12,0
20240513152015,2.95,0
20240513153015,4.39,0
20240513154015,3.98,0
20240513155015,1.9,0
20240513160015,1.03,0
20240513161015,0.86,0
20240513162015,0.78,0
20240513163015,0.47,0
20240513164015,0.32,0
20240513165015,0.23,0
20240517090015,1662.16,0
20240517091015,1144.39,0
20240517092015,1193.78,0
20240517093015,1704.55,0
20240517094015,1646.41,0
20240517095015,1509.73,0
20240517100015,1698.68,0
20240517101015,486.32,0
20240517102015,280.48,0
20240517103015,253.59,0
20240517104015,462.68,0
20240517105015,255.69,0
20240517110015,622.86,0
20240517111015,318.26,0
20240517112015,905.6,0
20240517113015,969.75,0
20240517114015,707.62,0
20240517115015,1292.2,0
20240517120015,1513.6,0
20240517121015,393.75,0
20240517122015,123.39,0
20240517123015,46.75,0
20240517124015,21.69,0
20240517125015,14.12,0
20240517130015,7.27,0
20240517131015,6.68,0
20240517132015,7.61,0
20240517133015,9.94,0
20240517134015,13.01,0
20240517135015,8.73,0
20240517140015,5.43,0
20240517141015,11.69,0
20240517142015,33.64,0
20240517143015,89.35,0
20240517144015,38.47,0
20240517145015,23.25,0
20240517150015,14.31,0
20240517151015,10.47,0
20240517152015,6.15,0
20240517153015,5.75,0
20240517154015,17.76,0
20240517155015,23.27,0
20240517160015,33.81,0
20240517161015,25.23,0
20240517162015,27.92,0
20240517163015,22.35,0
20240517164015,9.62,0
20240517165015,4.48,0
20240521090015,111.62,1
20240521091015,73.29,1
20240521092015,50.8,1
20240521093015,45.0,1
20240521094015,50.18,1
20240521095015,49.69,1
20240521100015,53.99,1
20240521101015,121.4,1
20240521102015,153.78,1
20240521103015,113.45,1
20240521104015,347.48,1
20240521105015,987.46,1
20240521110015,693.49,1
20240521111015,514.98,1
20240521112015,1006.72,1
20240521113015,881.5,1
20240521114015,328.42,1
20240521115015,378.27,1
20240521120015,402.26,1
20240521121015,341.02,1
20240521122015,457.91,1
20240521123015,549.52,1
20240521124015,601.84,1
20240521125015,288.59,1
20240521130015,168.72,1
20240521131015,152.55,1
20240521132015,133.22,1
20240521133015,106.43,1
20240521134015,96.48,1
20240521135015,97.26,1
20240521140015,129.61,1
20240521141015,79.76,1
20240521142015,44.28,1
20240521143015,44.81,1
20240521144015,36.13,1
20240521145015,19.56,1
20240521150015,14.76,1
20240521151015,19.06,1
20240521152015,18.52,1
20240521153015,26.22,1
20240521154015,39.75,1
20240521155015,27.69,1
20240521160015,19.51,1
20240521161015,19.62,1
20240521162015,15.78,1
20240521163015,8.36,1
20240521164015,2.87,1
20240521165015,1.96,1
20240616090015,300.81,0
20240616091015,486.34,0
20240616092015,1058.27,0
20240616093015,1021.57,0
20240616094015,1851.37,0
20240616095015,1031.27,0
20240616100015,986.53,0
20240616101015,1309.57,0
20240616102015,1809.44,0
20240616103015,1751.61,0
20240616104015,1736.21,0
20240616105015,1610.39,0
20240616110015,1095.15,0
20240616111015,1703.62,0
20240616112015,998.9,0
20240616113015,465.18,0
20240616114015,547.36,0
20240616115015,534.07,0
20240616120015,395.55,0
20240616121015,222.38,0
20240616122015,201.5,0
20240616123015,234.82,0
20240616124015,278.66,0
20240616125015,318.68,0
20240616130015,496.46,0
20240616131015,506.25,0
20240616132015,472.74,0
20240616133015,332.14,0
20240616134015,385.39,0
20240616135015,374.49,0
20240616140015,191.28,0
20240616141015,83.72,0
